gene,targetId,diseaseId,disease,score,known_clinical
RAB5B,ENSG00000111540,EFO_1001953,"endometrial endometrioid adenocarcinoma, variant with squamous differentiation",0.5973,False
RAB5B,ENSG00000111540,EFO_1001958,high grade ovarian serous adenocarcinoma,0.9944,False
RAB5B,ENSG00000111540,EFO_1001959,hilar cholangiocarcinoma,0.5135,False
RAB5B,ENSG00000111540,EFO_1001963,ovarian mucinous cystadenocarcinoma,0.7986,False
RAB5B,ENSG00000111540,EFO_1001973,ureter urothelial carcinoma,0.5722,False
RAB5B,ENSG00000111540,EFO_1002001,core binding factor acute myeloid leukemia,0.9422,False
RAB5B,ENSG00000111540,EFO_1002015,HPV-associated cervical carcinoma,0.5304,False
RAB5B,ENSG00000111540,Orphanet_145,Hereditary breast and ovarian cancer syndrome,0.9354,False
RAB5B,ENSG00000111540,Orphanet_273,Steinert myotonic dystrophy,0.507,False
RAB5B,ENSG00000111540,Orphanet_325690,Genetic disorder of sex development,0.6245,False
RAB5C,ENSG00000108774,MONDO_0000544,mucosal melanoma,0.7786,False
RAB5C,ENSG00000108774,MONDO_0000645,fallopian tube benign neoplasm,0.6414,False
RAB5C,ENSG00000108774,MONDO_0001016,epididymis cancer,0.7575,False
RAB5C,ENSG00000108774,MONDO_0001056,gastric cancer,0.8524,False
RAB5C,ENSG00000108774,MONDO_0001128,nasal cavity cancer,0.601,False
RAB5C,ENSG00000108774,MONDO_0001187,urinary bladder cancer,0.9484,False
RAB5C,ENSG00000108774,MONDO_0001322,pericardium cancer,0.5968,False
RAB5C,ENSG00000108774,MONDO_0001325,penile cancer,0.6044,False
RAB5C,ENSG00000108774,MONDO_0001340,heart cancer,0.7603,False
RAB5C,ENSG00000108774,MONDO_0001402,vaginal cancer,0.8209,False
RAB5C,ENSG00000108774,MONDO_0001763,ethmoid sinus cancer,0.5754,False
RAB5C,ENSG00000108774,MONDO_0001852,small intestine lymphoma,0.9303,False
RAB5C,ENSG00000108774,MONDO_0001879,anus cancer,0.9941,False
RAB5C,ENSG00000108774,MONDO_0001991,malignant cardiac germ cell tumor,0.5586,False
RAB5C,ENSG00000108774,MONDO_0002073,malignant pineal area germ cell neoplasm,0.7299,False
RAB5C,ENSG00000108774,MONDO_0002087,peritoneum cancer,0.9663,False
RAB5C,ENSG00000108774,MONDO_0002100,cardiovascular cancer,0.5272,False
RAB5C,ENSG00000108774,MONDO_0002158,fallopian tube cancer,0.9654,False
RAB5C,ENSG00000108774,MONDO_0002178,placenta cancer,0.5038,False
RAB5C,ENSG00000108774,MONDO_0002225,ovarian sarcoma,0.849,False
RAB5C,ENSG00000108774,MONDO_0002434,oculomotor nerve cancer,0.5802,False
RAB5C,ENSG00000108774,MONDO_0002482,nipple neoplasm,0.7021,False
RAB5C,ENSG00000108774,MONDO_0002543,adult oligodendroglioma,0.8042,False
RAB5C,ENSG00000108774,MONDO_0002586,thymus cancer,0.9817,False
RAB5C,ENSG00000108774,MONDO_0002683,adult choroid plexus neoplasm,0.7429,False
RAB5C,ENSG00000108774,MONDO_0002716,childhood spinal cord tumor,0.5978,False
RAB5C,ENSG00000108774,MONDO_0002744,fallopian tube mucinous adenocarcinoma,0.8158,False
RAB5C,ENSG00000108774,MONDO_0002786,diencephalic cancer,0.6568,False
RAB5C,ENSG00000108774,MONDO_0002794,adult medulloblastoma,0.6517,False
RAB5C,ENSG00000108774,MONDO_0002833,fallopian tube transitional cell carcinoma,0.8929,False
RAB5C,ENSG00000108774,MONDO_0002912,brainstem cancer,0.633,False
RAB5C,ENSG00000108774,MONDO_0002914,childhood brain stem neoplasm,0.7022,False
RAB5C,ENSG00000108774,MONDO_0002974,cervical cancer,0.7902,False
RAB5C,ENSG00000108774,MONDO_0002995,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.9367,False
RAB5C,ENSG00000108774,MONDO_0003022,pediatric angiosarcoma,0.6335,False
RAB5C,ENSG00000108774,MONDO_0003029,skin angiosarcoma,0.6295,False
RAB5C,ENSG00000108774,MONDO_0003033,prostate angiosarcoma,0.9018,False
RAB5C,ENSG00000108774,MONDO_0003059,bile duct cancer,0.7329,False
RAB5C,ENSG00000108774,MONDO_0003060,biliary tract cancer,0.7638,False
RAB5C,ENSG00000108774,MONDO_0003087,mucoepidermoid breast carcinoma,0.6382,False
RAB5C,ENSG00000108774,MONDO_0003089,extrahepatic bile duct mucoepidermoid carcinoma,0.6626,False
RAB5C,ENSG00000108774,MONDO_0003090,extrahepatic bile duct carcinoma,0.9135,False
RAB5C,ENSG00000108774,MONDO_0003104,epicardium cancer,0.5818,False
RAB5C,ENSG00000108774,MONDO_0003153,adult brainstem glioma,0.8056,False
RAB5C,ENSG00000108774,MONDO_0003196,appendix carcinoma,0.7357,False
RAB5C,ENSG00000108774,MONDO_0003212,nasal cavity carcinoma,0.8143,False
RAB5C,ENSG00000108774,MONDO_0003216,ureter adenocarcinoma,0.5051,False
RAB5C,ENSG00000108774,MONDO_0003219,gastroesophageal junction adenocarcinoma,0.6863,False
RAB5C,ENSG00000108774,MONDO_0003248,adult pineal parenchymal tumor,0.6743,False
RAB5C,ENSG00000108774,MONDO_0003249,pineal gland cancer,0.6338,False
RAB5C,ENSG00000108774,MONDO_0003268,mixed glioma,0.8802,False
RAB5C,ENSG00000108774,MONDO_0003383,fallopian tube clear cell adenocarcinoma,0.8539,False
RAB5C,ENSG00000108774,MONDO_0003392,fallopian tube germ cell tumor,0.6038,False
RAB5C,ENSG00000108774,MONDO_0003404,adult yolk sac tumor,0.591,False
RAB5C,ENSG00000108774,MONDO_0003478,childhood ependymoma,0.9678,False
RAB5C,ENSG00000108774,MONDO_0003503,fallopian tube squamous cell carcinoma,0.9211,False
RAB5C,ENSG00000108774,MONDO_0003535,fallopian tube papillary adenocarcinoma,0.5428,False
RAB5C,ENSG00000108774,MONDO_0003541,adult acute lymphoblastic leukemia,0.9792,False
RAB5C,ENSG00000108774,MONDO_0003558,adenosquamous prostate carcinoma,0.6995,False
RAB5C,ENSG00000108774,MONDO_0003572,nasopharyngeal type undifferentiated carcinoma,0.7246,False
RAB5C,ENSG00000108774,MONDO_0003585,adult liposarcoma,0.723,False
RAB5C,ENSG00000108774,MONDO_0003659,pediatric lymphoma,0.8745,False
RAB5C,ENSG00000108774,MONDO_0003660,adult lymphoma,0.9433,False
RAB5C,ENSG00000108774,MONDO_0003666,fallopian tube endometrioid adenocarcinoma,0.8712,False
RAB5C,ENSG00000108774,MONDO_0003692,adult malignant mesenchymoma,0.9116,False
RAB5C,ENSG00000108774,MONDO_0003751,childhood germ cell tumor,0.6825,False
RAB5C,ENSG00000108774,MONDO_0003766,thalamic cancer,0.737,False
RAB5C,ENSG00000108774,MONDO_0003856,adult malignant hemangiopericytoma,0.9098,False
RAB5C,ENSG00000108774,MONDO_0003869,childhood brain stem glioma,0.8619,False
RAB5C,ENSG00000108774,MONDO_0003874,ovarian serous surface papillary adenocarcinoma,0.9713,False
RAB5C,ENSG00000108774,MONDO_0003890,infiltrating bladder urothelial carcinoma,0.7527,False
RAB5C,ENSG00000108774,MONDO_0003936,invasive tubular breast carcinoma,0.8048,False
RAB5C,ENSG00000108774,MONDO_0003950,nipple carcinoma,0.8594,False
RAB5C,ENSG00000108774,MONDO_0003982,bilateral breast carcinoma,0.8508,False
RAB5C,ENSG00000108774,MONDO_0004064,iris melanoma,0.9414,False
RAB5C,ENSG00000108774,MONDO_0004110,refractory hairy cell leukemia,0.7167,False
RAB5C,ENSG00000108774,MONDO_0004111,refractory hematologic cancer,0.8591,False
RAB5C,ENSG00000108774,MONDO_0004180,benign urinary system neoplasm,0.8678,False
RAB5C,ENSG00000108774,MONDO_0004192,urethra cancer,0.8502,False
RAB5C,ENSG00000108774,MONDO_0004197,male urethral cancer,0.5372,False
RAB5C,ENSG00000108774,MONDO_0004222,ovarian clear cell cystadenocarcinoma,0.9735,False
RAB5C,ENSG00000108774,MONDO_0004374,adult extraskeletal osteosarcoma,0.817,False
RAB5C,ENSG00000108774,MONDO_0004489,fallopian tube gestational choriocarcinoma,0.5181,False
RAB5C,ENSG00000108774,MONDO_0004545,adult malignant schwannoma,0.5952,False
RAB5C,ENSG00000108774,MONDO_0004658,breast carcinoma in situ,0.8428,False
RAB5C,ENSG00000108774,MONDO_0004667,sublingual gland cancer,0.526,False
RAB5C,ENSG00000108774,MONDO_0004669,salivary gland cancer,0.615,False
RAB5C,ENSG00000108774,MONDO_0004992,cancer,0.9459,False
RAB5C,ENSG00000108774,MONDO_0005411,gallbladder cancer,0.8355,False
RAB5C,ENSG00000108774,MONDO_0007254,breast cancer,0.9634,False
RAB5C,ENSG00000108774,MONDO_0008170,ovarian cancer,0.8868,False
RAB5C,ENSG00000108774,MONDO_0008315,prostate cancer,0.9811,False
RAB5C,ENSG00000108774,MONDO_0008318,Proteus syndrome,0.981,False
RAB5C,ENSG00000108774,MONDO_0008627,ureter cancer,0.5342,False
RAB5C,ENSG00000108774,MONDO_0008903,lung cancer,0.8415,False
RAB5C,ENSG00000108774,MONDO_0008978,chordoma,0.7947,False
RAB5C,ENSG00000108774,MONDO_0011962,endometrial cancer,0.7591,False
RAB5C,ENSG00000108774,MONDO_0015686,primary peritoneal carcinoma,0.8485,False
RAB5C,ENSG00000108774,MONDO_0016216,adult hepatocellular carcinoma,0.9846,False
RAB5C,ENSG00000108774,MONDO_0016586,systemic mastocytosis,0.5785,False
RAB5C,ENSG00000108774,MONDO_0017346,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,0.8467,False
RAB5C,ENSG00000108774,MONDO_0018364,malignant epithelial tumor of ovary,0.7471,False
RAB5C,ENSG00000108774,MONDO_0018521,squamous cell carcinoma of pancreas,0.9627,False
RAB5C,ENSG00000108774,MONDO_0019456,acute myeloid leukemia with multilineage dysplasia,0.9192,False
RAB5C,ENSG00000108774,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,0.9741,False
RAB5C,ENSG00000108774,MONDO_0019460,acute leukemia of ambiguous lineage,0.8167,False
RAB5C,ENSG00000108774,MONDO_0019465,nodal marginal zone B-cell lymphoma,0.5527,False
RAB5C,ENSG00000108774,MONDO_0020077,myelodysplastic/myeloproliferative disease,0.8672,False
RAB5C,ENSG00000108774,MONDO_0020541,maligant granulosa cell tumor of ovary,0.8181,False
RAB5C,ENSG00000108774,MONDO_0020656,human papillomavirus-related penile squamous cell carcinoma,0.8432,False
RAB5C,ENSG00000108774,MONDO_0020657,human papillomavirus-related squamous cell carcinoma,0.9819,False
RAB5C,ENSG00000108774,MONDO_0020690,adult glioblastoma,0.9852,False
RAB5C,ENSG00000108774,MONDO_0020743,mixed phenotype acute leukemia,0.7503,False
RAB5C,ENSG00000108774,MONDO_0021038,Ewing sarcoma/peripheral primitive neuroectodermal tumor,0.6608,False
RAB5C,ENSG00000108774,MONDO_0021063,malignant colon neoplasm,0.9665,False
RAB5C,ENSG00000108774,MONDO_0021074,precancerous condition,0.9188,False
RAB5C,ENSG00000108774,MONDO_0021092,fallopian tube neoplasm,0.5711,False
RAB5C,ENSG00000108774,MONDO_0021115,luminal B breast carcinoma,0.8653,False
RAB5C,ENSG00000108774,MONDO_0021310,malignant tumor of neck,0.5652,False
RAB5C,ENSG00000108774,MONDO_0021321,malignant tumor of extrahepatic bile duct,0.7911,False
RAB5C,ENSG00000108774,MONDO_0021535,pancreatic neuroendocrine tumor G1,0.8078,False
RAB5C,ENSG00000108774,MONDO_0021538,verrucous carcinoma of oral cavity,0.8783,False
RAB5C,ENSG00000108774,MONDO_0021576,fallopian tube endometrioid tumor,0.6349,False
RAB5C,ENSG00000108774,MONDO_0021639,grade II glioma,0.6843,False
RAB5C,ENSG00000108774,MONDO_0024327,chronic renal failure syndrome,0.8119,False
RAB5C,ENSG00000108774,MONDO_0024797,adult brain stem neoplasm,0.7383,False
RAB5C,ENSG00000108774,MONDO_0036501,refractory malignant neoplasm,0.9428,False
RAB5C,ENSG00000108774,MONDO_0040676,great vessel cancer,0.5538,False
RAB5C,ENSG00000108774,MONDO_0040678,infiltrating urothelial carcinoma,0.9583,False
RAB5C,ENSG00000108774,MONDO_0044334,connective and soft tissue neoplasm,0.6961,False
RAB5C,ENSG00000108774,MONDO_0044710,lip and oral cavity squamous cell carcinoma,0.9874,False
RAB5C,ENSG00000108774,MONDO_0044787,nasal cavity and paranasal sinus squamous cell carcinoma,0.9688,False
RAB5C,ENSG00000108774,MONDO_0044887,central nervous system non-hodgkin lymphoma,0.8489,False
RAB5C,ENSG00000108774,MONDO_0044889,high grade B-cell lymphoma,0.5471,False
RAB5C,ENSG00000108774,MONDO_0044903,myelofibrosis,0.5458,False
RAB5C,ENSG00000108774,MONDO_0044907,metastatic squamous cell carcinoma,0.6398,False
RAB5C,ENSG00000108774,MONDO_0044964,oral cavity mucoepidermoid carcinoma,0.9888,False
RAB5C,ENSG00000108774,MONDO_0045056,grade II meningioma,0.9676,False
RAB5C,ENSG00000108774,MONDO_0100342,malignant glioma,0.721,False
RAB5C,ENSG00000108774,MONDO_0850302,intracranial meningioma,0.7876,False
RAB5C,ENSG00000108774,EFO_0000095,chronic lymphocytic leukemia,0.6356,False
RAB5C,ENSG00000108774,EFO_0000096,neoplasm of mature B-cells,0.9474,False
RAB5C,ENSG00000108774,EFO_0000181,head and neck squamous cell carcinoma,0.7396,False
RAB5C,ENSG00000108774,EFO_0000182,hepatocellular carcinoma,0.6597,False
RAB5C,ENSG00000108774,EFO_0000196,metastatic prostate cancer,0.9463,False
RAB5C,ENSG00000108774,EFO_0000198,myelodysplastic syndrome,0.8596,False
RAB5C,ENSG00000108774,EFO_0000211,unspecified peripheral T-cell lymphoma,0.5835,False
RAB5C,ENSG00000108774,EFO_0000220,acute lymphoblastic leukemia,0.6249,False
RAB5C,ENSG00000108774,EFO_0000221,acute monocytic leukemia,0.8314,False
RAB5C,ENSG00000108774,EFO_0000222,acute myeloid leukemia,0.8144,False
RAB5C,ENSG00000108774,EFO_0000223,acute myelomonocytic leukemia,0.5517,False
RAB5C,ENSG00000108774,EFO_0000228,adenocarcinoma,0.564,False
RAB5C,ENSG00000108774,EFO_0000233,adenosquamous lung carcinoma,0.9352,False
RAB5C,ENSG00000108774,EFO_0000304,breast adenocarcinoma,0.928,False
RAB5C,ENSG00000108774,EFO_0000305,breast carcinoma,0.8357,False
RAB5C,ENSG00000108774,EFO_0000308,bronchoalveolar adenocarcinoma,0.8777,False
RAB5C,ENSG00000108774,EFO_0000330,childhood acute myeloid leukemia,0.8979,False
RAB5C,ENSG00000108774,EFO_0000403,diffuse large B-cell lymphoma,0.7121,False
RAB5C,ENSG00000108774,EFO_0000466,endometrioid carcinoma,0.5358,False
RAB5C,ENSG00000108774,EFO_0000503,gastric adenocarcinoma,0.8096,False
RAB5C,ENSG00000108774,EFO_0000519,glioblastoma multiforme,0.5217,False
RAB5C,ENSG00000108774,EFO_0000559,keratinizing squamous cell carcinoma,0.6296,False
RAB5C,ENSG00000108774,EFO_0000565,leukemia,0.7072,False
RAB5C,ENSG00000108774,EFO_0000574,lymphoma,0.796,False
RAB5C,ENSG00000108774,EFO_0000616,neoplasm,0.9702,False
RAB5C,ENSG00000108774,EFO_0000673,prostate adenocarcinoma,0.932,False
RAB5C,ENSG00000108774,EFO_0000702,small cell lung carcinoma,0.7916,False
RAB5C,ENSG00000108774,EFO_0000707,squamous cell carcinoma,0.7235,False
RAB5C,ENSG00000108774,EFO_0000708,squamous cell lung carcinoma,0.5907,False
RAB5C,ENSG00000108774,EFO_0000756,melanoma,0.9337,False
RAB5C,ENSG00000108774,EFO_0001075,ovarian carcinoma,0.8231,False
RAB5C,ENSG00000108774,EFO_0001378,multiple myeloma,0.8463,False
RAB5C,ENSG00000108774,EFO_0001642,lymphoid neoplasm,0.8302,False
RAB5C,ENSG00000108774,EFO_0001663,prostate carcinoma,0.9478,False
RAB5C,ENSG00000108774,EFO_0002426,neoplasm of mature T-cells or NK-cells,0.9676,False
RAB5C,ENSG00000108774,EFO_0002617,metastatic melanoma,0.6787,False
RAB5C,ENSG00000108774,EFO_0002618,pancreatic carcinoma,0.9774,False
RAB5C,ENSG00000108774,EFO_0002938,hypopharyngeal carcinoma,0.5403,False
RAB5C,ENSG00000108774,EFO_0003025,acute megakaryoblastic leukaemia,0.5683,False
RAB5C,ENSG00000108774,EFO_0003026,minimally differentiated acute myeloblastic leukemia,0.8642,False
RAB5C,ENSG00000108774,EFO_0003027,acute myeloblastic leukemia without maturation,0.9527,False
RAB5C,ENSG00000108774,EFO_0003028,acute myeloblastic leukemia with maturation,0.9915,False
RAB5C,ENSG00000108774,EFO_0003050,large cell lung carcinoma,0.8496,False
RAB5C,ENSG00000108774,EFO_0003060,non-small cell lung carcinoma,0.9904,False
RAB5C,ENSG00000108774,EFO_0003853,respiratory system neoplasm,0.5619,False
RAB5C,ENSG00000108774,EFO_0003859,uterine neoplasm,0.8591,False
RAB5C,ENSG00000108774,EFO_0003860,pancreatic neoplasm,0.5407,False
RAB5C,ENSG00000108774,EFO_0003863,urogenital neoplasm,0.7896,False
RAB5C,ENSG00000108774,EFO_0003866,paranasal sinus neoplasm,0.6852,False
RAB5C,ENSG00000108774,EFO_0003868,mouth neoplasm,0.5512,False
RAB5C,ENSG00000108774,EFO_0003869,breast neoplasm,0.9618,False
RAB5C,ENSG00000108774,EFO_0003876,intermittent vascular claudication,0.6782,False
RAB5C,ENSG00000108774,EFO_0003891,biliary tract neoplasm,0.9467,False
RAB5C,ENSG00000108774,EFO_0003968,angiosarcoma,0.5344,False
RAB5C,ENSG00000108774,EFO_0004252,nasopharyngeal neoplasm,0.9084,False
RAB5C,ENSG00000108774,EFO_0004284,upper aerodigestive tract neoplasm,0.9932,False
RAB5C,ENSG00000108774,EFO_0004289,lymphoid leukemia,0.8245,False
RAB5C,ENSG00000108774,EFO_0004599,acute graft vs. host disease,0.5352,False
RAB5C,ENSG00000108774,EFO_0004606,gallbladder neoplasm,0.7349,False
RAB5C,ENSG00000108774,EFO_0005232,endometrium adenocarcinoma,0.542,False
RAB5C,ENSG00000108774,EFO_0005537,triple-negative breast cancer,0.9709,False
RAB5C,ENSG00000108774,EFO_0005540,bile duct carcinoma,0.831,False
RAB5C,ENSG00000108774,EFO_0006732,pancreatic adenosquamous carcinoma,0.7871,False
RAB5C,ENSG00000108774,EFO_0006859,head and neck malignant neoplasia,0.6404,False
RAB5C,ENSG00000108774,EFO_0006861,male breast carcinoma,0.9904,False
RAB5C,ENSG00000108774,EFO_0007206,choroid plexus cancer,0.6646,False
RAB5C,ENSG00000108774,EFO_0007270,femoral cancer,0.6082,False
RAB5C,ENSG00000108774,EFO_0007532,uterine corpus cancer,0.9623,False
RAB5C,ENSG00000108774,EFO_0007535,verrucous carcinoma,0.8047,False
RAB5C,ENSG00000108774,EFO_0008585,ST Elevation Myocardial Infarction,0.6665,False
RAB5C,ENSG00000108774,EFO_0008586,Non-ST Elevation Myocardial Infarction,0.5946,False
RAB5C,ENSG00000108774,EFO_0009443,BRCAX breast cancer,0.925,False
RAB5C,ENSG00000108774,EFO_0009780,HER2 negative breast carcinoma,0.9781,False
RAB5C,ENSG00000108774,EFO_0009781,progesterone-receptor negative breast cancer,0.6397,False
RAB5C,ENSG00000108774,EFO_0009782,progesterone-receptor positive breast cancer,0.7138,False
RAB5C,ENSG00000108774,EFO_0009878,drug interaction,0.9537,False
RAB5C,ENSG00000108774,EFO_0010580,blastic plasmacytoid dendritic cell neoplasm,0.6967,False
RAB5C,ENSG00000108774,EFO_0010832,primary central chondrosarcoma,0.8217,False
RAB5C,ENSG00000108774,EFO_0020003,drug toxicity,0.7461,False
RAB5C,ENSG00000108774,EFO_1000016,anaplastic lung carcinoma,0.5564,False
RAB5C,ENSG00000108774,EFO_1000044,pancreatic adenocarcinoma,0.938,False
RAB5C,ENSG00000108774,EFO_1000059,cervical artery dissection,0.5239,False
RAB5C,ENSG00000108774,EFO_1000088,Appendix Adenocarcinoma,0.5851,False
RAB5C,ENSG00000108774,EFO_1000131,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",0.9649,False
RAB5C,ENSG00000108774,EFO_1000231,Endometrial Clear Cell Adenocarcinoma,0.5837,False
RAB5C,ENSG00000108774,EFO_1000234,Endometrial Hyperplasia without Atypia,0.6083,False
RAB5C,ENSG00000108774,EFO_1000238,Endometrial Serous Adenocarcinoma,0.6413,False
RAB5C,ENSG00000108774,EFO_1000251,Fallopian Tube Carcinoma,0.9487,False
RAB5C,ENSG00000108774,EFO_1000252,Fallopian Tube Carcinosarcoma,0.666,False
RAB5C,ENSG00000108774,EFO_1000253,Fallopian Tube Serous Adenocarcinoma,0.8356,False
RAB5C,ENSG00000108774,EFO_1000294,HER2 Positive Breast Carcinoma,0.8568,False
RAB5C,ENSG00000108774,EFO_1000357,Malignant Ovarian Brenner Tumor,0.8735,False
RAB5C,ENSG00000108774,EFO_1000412,Ovarian Carcinosarcoma,0.8163,False
RAB5C,ENSG00000108774,EFO_1000419,Ovarian Germ Cell Tumor,0.9554,False
RAB5C,ENSG00000108774,EFO_1000494,Primary Peritoneal Serous Adenocarcinoma,0.9141,False
RAB5C,ENSG00000108774,EFO_1000616,Uveal Melanoma,0.9394,False
RAB5C,ENSG00000108774,EFO_1000649,estrogen-receptor positive breast cancer,0.883,False
RAB5C,ENSG00000108774,EFO_1000657,rectum cancer,0.9129,False
RAB5C,ENSG00000108774,EFO_1000789,"osteoarthritis, hand",0.5599,False
RAB5C,ENSG00000108774,EFO_1000849,bronchial neoplasm,0.534,False
RAB5C,ENSG00000108774,EFO_1000866,choroid cancer,0.7212,False
RAB5C,ENSG00000108774,EFO_1001013,lethal midline granuloma,0.9841,False
RAB5C,ENSG00000108774,EFO_1001100,peritoneal neoplasm,0.9862,False
RAB5C,ENSG00000108774,EFO_1001110,pituitary-dependent Cushing's disease,0.955,False
RAB5C,ENSG00000108774,EFO_1001257,acute erythroblastic leukemia,0.9304,False
RAB5C,ENSG00000108774,EFO_1001348,HIV-Associated Lipodystrophy Syndrome,0.9626,False
RAB5C,ENSG00000108774,EFO_1001465,gliosarcoma,0.7808,False
RAB5C,ENSG00000108774,EFO_1001480,metastatic colorectal cancer,0.7771,False
RAB5C,ENSG00000108774,EFO_1001512,endometrial carcinoma,0.6008,False
RAB5C,ENSG00000108774,EFO_1001799,incomplete abortion,0.5884,False
RAB5C,ENSG00000108774,EFO_1001830,precursor T-cell lymphoblastic leukemia-lymphoma,0.9135,False
RAB5C,ENSG00000108774,EFO_1001932,adult acute megakaryoblastic leukemia,0.9216,False
RAB5C,ENSG00000108774,EFO_1001933,adult acute monocytic leukemia,0.9495,False
RAB5C,ENSG00000108774,EFO_1001934,adult acute myeloid leukemia,0.9613,False
RAB5C,ENSG00000108774,EFO_1001935,adult B acute lymphoblastic leukemia,0.8983,False
RAB5C,ENSG00000108774,EFO_1001936,adult T acute lymphoblastic leukemia,0.8035,False
